agent,generator,run_id,step,cumulative_reward
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,21,-17.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,22,-18.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,23,-19.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,24,-20.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,25,-21.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,26,-22.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,27,-23.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,28,-24.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,29,-25.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,30,-26.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,31,-27.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,32,-28.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,33,-29.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,34,-30.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,35,-31.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,36,-32.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,37,-33.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,38,-34.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,39,-35.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,40,-36.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,41,-37.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,42,-38.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,43,-39.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,44,-40.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,45,-41.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,46,-42.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,47,-43.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,48,-44.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,49,-43.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,50,-42.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,51,-43.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,52,-44.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,53,-45.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,54,-46.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,55,-47.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,56,-48.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,57,-49.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,58,-50.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,59,-51.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,60,-52.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,61,-53.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,62,-54.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,63,-55.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,64,-56.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,65,-57.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,66,-58.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,67,-59.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,68,-60.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,69,-61.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,70,-62.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,71,-63.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,72,-64.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,73,-65.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,74,-66.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,75,-67.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,76,-68.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,77,-69.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,78,-70.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,79,-71.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,80,-72.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,81,-71.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,82,-70.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,83,-71.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,84,-72.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,85,-73.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,86,-74.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,87,-75.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,88,-76.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,89,-77.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,90,-78.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,91,-79.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,92,-80.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,93,-81.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,94,-82.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,95,-83.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,96,-84.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,97,-85.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,98,-86.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,99,-87.0
Dynamic Mean Reversion Agent,Periodic Trend Generator,003,100,-88.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,1,1.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,2,2.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,3,1.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,4,2.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,5,3.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,6,4.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,7,5.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,8,4.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,9,5.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,10,4.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,11,3.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,12,4.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,13,5.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,14,6.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,15,7.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,16,6.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,17,7.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,18,8.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,19,7.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,20,8.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,21,7.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,22,8.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,23,7.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,24,6.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,25,5.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,26,4.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,27,5.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,28,4.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,29,3.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,30,2.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,31,1.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,32,0.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,33,1.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,34,2.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,35,3.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,36,4.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,37,5.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,38,6.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,39,5.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,40,6.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,41,5.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,42,6.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,43,5.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,44,6.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,45,7.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,46,6.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,47,7.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,48,8.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,49,7.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,50,6.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,51,7.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,52,6.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,53,5.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,54,6.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,55,5.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,56,4.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,57,3.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,58,2.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,59,1.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,60,2.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,61,1.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,62,2.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,63,1.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,64,2.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,65,3.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,66,4.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,67,5.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,68,6.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,69,7.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,70,8.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,71,7.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,72,8.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,73,7.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,74,8.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,75,9.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,76,8.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,77,9.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,78,10.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,79,11.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,80,12.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,81,11.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,82,10.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,83,9.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,84,10.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,85,9.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,86,8.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,87,7.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,88,8.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,89,9.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,90,8.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,91,7.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,92,8.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,93,9.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,94,8.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,95,7.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,96,6.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,97,7.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,98,8.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,99,7.0
Dynamic Mean Reversion Agent,Random Walk Generator,001,100,6.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,1,-1.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,2,0.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,3,1.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,4,0.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,5,1.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,6,2.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,7,1.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,8,2.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,9,3.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,10,4.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,11,3.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,12,2.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,13,3.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,14,4.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,15,3.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,16,2.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,17,3.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,18,2.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,19,1.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,20,0.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,21,1.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,22,2.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,23,3.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,24,2.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,25,3.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,26,4.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,27,5.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,28,4.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,29,3.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,30,2.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,31,3.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,32,2.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,33,3.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,34,2.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,35,1.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,36,2.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,37,3.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,38,4.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,39,3.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,40,2.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,41,3.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,42,2.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,43,3.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,44,2.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,45,1.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,46,0.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,47,-1.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,48,0.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,49,1.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,50,2.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,51,3.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,52,4.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,53,3.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,54,2.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,55,1.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,56,2.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,57,3.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,58,4.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,59,3.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,60,4.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,61,5.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,62,6.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,63,5.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,64,6.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,65,5.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,66,6.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,67,5.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,68,4.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,69,5.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,70,4.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,71,3.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,72,2.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,73,1.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,74,2.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,75,1.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,76,2.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,77,3.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,78,2.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,79,3.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,80,4.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,81,5.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,82,4.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,83,3.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,84,2.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,85,3.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,86,2.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,87,1.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,88,0.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,89,-1.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,90,-2.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,91,-3.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,92,-2.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,93,-1.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,94,0.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,95,1.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,96,0.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,97,-1.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,98,0.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,99,-1.0
Dynamic Mean Reversion Agent,Random Walk Generator,002,100,-2.0
Dynamic Mean Reversion Agent,Random Walk Generator,003,1,1.0
Dynamic Mean Reversion Agent,Random Walk Generator,003,2,0.0
Dynamic Mean Reversion Agent,Random Walk Generator,003,3,-1.0
Dynamic Mean Reversion Agent,Random Walk Generator,003,4,0.0
Dynamic Mean Reversion Agent,Random Walk Generator,003,5,1.0
Dynamic Mean Reversion Agent,Random Walk Generator,003,6,0.0
Dynamic Mean Reversion Agent,Random Walk Generator,003,7,1.0
Dynamic Mean Reversion Agent,Random Walk Generator,003,8,2.0
Dynamic Mean Reversion Agent,Random Walk Generator,003,9,3.0
Dynamic Mean Reversion Agent,Random Walk Generator,003,10,2.0
Dynamic Mean Reversion Agent,Random Walk Generator,003,11,3.0
Dynamic Mean Reversion Agent,Random Walk Generator,003,12,4.0
Dynamic Mean Reversion Agent,Random Walk Generator,003,13,5.0
Dynamic Mean Reversion Agent,Random Walk Generator,003,14,6.0
Dynamic Mean Reversion Agent,Random Walk Generator,003,15,7.0
Dynamic Mean Reversion Agent,Random Walk Generator,003,16,6.0
Dynamic Mean Reversion Agent,Random Walk Generator,003,17,7.0
Dynamic Mean Reversion Agent,Random Walk Generator,003,18,6.0
Dynamic Mean Reversion Agent,Random Walk Generator,003,19,7.0
Dynamic Mean Reversion Agent,Random Walk Generator,003,20,6.0
Dynamic Mean Reversion Agent,Random Walk Generator,003,21,7.0
Dynamic Mean Reversion Agent,Random Walk Generator,003,22,6.0
Dynamic Mean Reversion Agent,Random Walk Generator,003,23,5.0
Dynamic Mean Reversion Agent,Random Walk Generator,003,24,6.0
Dynamic Mean Reversion Agent,Random Walk Generator,003,25,5.0
Dynamic Mean Reversion Agent,Random Walk Generator,003,26,6.0
Dynamic Mean Reversion Agent,Random Walk Generator,003,27,5.0
Dynamic Mean Reversion Agent,Random Walk Generator,003,28,4.0
Dynamic Mean Reversion Agent,Random Walk Generator,003,29,3.0
Dynamic Mean Reversion Agent,Random Walk Generator,003,30,2.0
Dynamic Mean Reversion Agent,Random Walk Generator,003,31,3.0
Dynamic Mean Reversion Agent,Random Walk Generator,003,32,2.0
Dynamic Mean Reversion Agent,Random Walk Generator,003,33,1.0
Dynamic Mean Reversion Agent,Random Walk Generator,003,34,0.0
Dynamic Mean Reversion Agent,Random Walk Generator,003,35,1.0
Dynamic Mean Reversion Agent,Random Walk Generator,003,36,2.0
Dynamic Mean Reversion Agent,Random Walk Generator,003,37,1.0
Dynamic Mean Reversion Agent,Random Walk Generator,003,38,2.0
Dynamic Mean Reversion Agent,Random Walk Generator,003,39,3.0
Dynamic Mean Reversion Agent,Random Walk Generator,003,40,4.0
Dynamic Mean Reversion Agent,Random Walk Generator,003,41,5.0
Dynamic Mean Reversion Agent,Random Walk Generator,003,42,4.0
Dynamic Mean Reversion Agent,Random Walk Generator,003,43,5.0
